battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
28813;866;809;47,18;766;244;0,60;21,93;0,84;0,78;0,43;464;0,77;75;1;1
12279;1972;1680;52,69;1245;247;1,14;34,59;1,14;1,43;1,34;660;1,74;75;2;0
25773;2281;2285;55,22;1717;453;1,21;33,89;1,31;1,00;0,75;838;1,83;75;2;0
41427;1010;967;48,58;864;297;0,73;19,07;1,38;1,53;0,47;587;0,90;75;2;0
40152;1444;1378;49,46;1201;295;0,86;23,03;1,23;0,67;0,51;639;1,12;75;2;0
18612;1195;1190;50,05;961;301;0,80;28,50;0,87;1,32;0,65;499;1,12;75;1;1
23545;1424;1484;50,17;1202;405;0,74;26,44;1,02;0,95;0,24;633;1,00;75;2;0
13865;1462;1569;50,60;983;385;0,81;27,78;1,13;1,05;0,36;650;1,12;75;2;0
18678;1258;1210;51,01;832;288;0,75;19,88;1,29;0,46;0,32;481;0,93;75;2;0
28669;593;539;46,00;598;239;0,47;27,88;0,71;1,25;0,48;362;0,65;75;1;1
19942;1035;1027;47,75;878;361;0,63;17,14;1,23;0,59;0,38;569;0,76;75;1;1
28114;1054;1018;49,18;888;316;0,61;18,50;1,26;0,91;0,37;595;0,75;75;2;0
25690;1740;1928;54,53;1505;323;1,12;41,46;0,45;1,23;0,69;548;1,91;75;2;0
30808;1890;1982;54,07;1354;427;1,01;26,42;1,27;0,72;0,56;627;1,38;75;1;1
21914;1458;1463;51,87;1162;386;0,80;14,98;1,80;0,35;0,28;553;0,94;75;1;1
20043;2223;2323;54,99;2133;629;1,03;22,96;1,63;0,34;0,37;862;1,33;75;2;0
13444;802;758;47,51;732;282;0,49;16,36;1,14;0,63;0,17;527;0,59;75;2;0
8691;803;763;47,04;802;316;0,57;26,60;0,78;1,23;0,39;492;0,78;75;2;0
37514;1203;1207;49,98;918;395;0,65;16,76;1,48;0,45;0,20;554;0,78;75;1;1
362;1467;1448;52,21;835;194;1,07;37,57;0,77;0,49;0,81;540;1,71;75;1;1
769;856;806;46,42;1014;248;0,61;18,60;0,83;0,28;0,13;613;0,75;75;2;0
59;68;38;44,07;221;207;0,20;16,95;0,73;0,36;0,00;410;0,24;75;1;1
20452;987;970;47,43;998;292;0,67;17,31;0,94;0,20;0,30;519;0,82;75;1;1
36015;1934;1983;53,91;1550;375;0,98;26,91;1,25;0,76;0,41;684;1,34;75;1;1
40846;2470;2655;55,49;1926;704;1,18;37,71;1,51;0,51;0,62;814;1,90;75;1;1
63932;2134;2225;55,60;1574;591;1,10;27,59;1,59;0,89;0,57;755;1,52;75;2;0
4101;711;654;44,40;786;258;0,48;15,58;0,83;1,11;0,18;550;0,57;75;1;1
36975;1041;980;49,24;797;245;0,68;21,89;1,13;0,97;0,37;482;0,87;75;2;0
7271;1833;1964;53,27;1522;430;0,99;38,14;0,84;0,82;0,70;781;1,61;75;1;1
1092;2875;3261;59,98;2389;1057;1,09;27,56;2,29;0,32;0,27;1068;1,50;75;1;1
