battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
95982;2625;2293;63,17;1922;400;1,36;38,73;1,35;1,45;0,81;902;2,22;75;2;1
21212;1467;1390;50,17;1025;210;0,88;24,91;0,93;0,71;0,68;469;1,17;75;1;0
52107;1777;1813;52,04;1609;424;0,93;24,36;1,24;1,02;0,36;740;1,23;75;1;0
59354;1528;1540;50,29;1536;425;0,86;22,17;1,20;0,24;0,40;658;1,10;75;2;1
20144;1355;1308;51,01;913;279;0,77;25,81;1,19;0,91;0,50;491;1,04;75;1;0
6203;761;649;47,88;586;135;0,56;22,04;0,80;1,07;0,42;374;0,71;75;1;0
34763;1525;1488;51,81;1158;333;0,88;29,99;1,15;1,25;0,56;489;1,25;75;2;1
69170;1614;1653;52,18;1166;380;0,91;21,83;1,24;0,34;0,51;661;1,17;75;2;1
57761;1177;1177;49,97;845;380;0,75;24,62;1,30;0,87;0,40;461;0,99;75;1;0
34782;889;858;47,55;809;304;0,63;25,93;0,80;0,36;0,46;492;0,85;75;2;1
23567;1151;1165;49,42;1039;316;0,70;21,63;1,13;0,60;0,31;483;0,89;75;1;0
16664;1273;1242;49,65;940;280;0,70;20,16;0,97;0,56;0,38;532;0,87;75;1;0
4060;1679;1791;50,96;1160;431;0,87;31,16;1,01;0,55;0,66;556;1,26;75;1;0
11690;1352;1429;49,53;1382;540;0,75;22,41;1,34;0,24;0,24;730;0,96;75;1;0
19058;1284;1291;50,04;1097;297;0,79;25,42;0,96;0,26;0,39;494;1,06;75;1;0
19036;2563;2819;56,11;1776;512;1,20;27,06;1,57;0,13;0,58;687;1,65;75;2;1
50049;816;816;45,35;873;359;0,60;19,31;1,05;0,32;0,28;465;0,74;75;1;0
48195;2413;2525;57,36;2026;629;1,21;37,82;1,27;0,43;0,49;941;1,95;75;2;1
7714;1597;1747;51,96;1515;653;0,98;35,74;1,41;0,37;0,75;731;1,53;75;2;1
2692;900;838;50,30;1008;323;0,56;28,79;0,67;0,88;0,28;575;0,78;75;2;1
9178;410;363;43,29;510;209;0,36;19,19;0,66;1,03;0,25;430;0,45;75;2;1
51;1061;931;49,02;710;253;0,61;11,76;2,10;1,96;0,00;530;0,69;75;2;1
18770;896;857;45,98;1158;335;0,55;19,52;0,87;1,25;0,08;645;0,68;75;1;0
1294;1023;937;49,46;713;233;0,66;23,88;0,95;0,25;0,60;558;0,87;75;1;0
4602;3257;3574;61,10;3196;694;1,39;27,86;1,55;0,52;0,38;1107;1,92;75;2;1
115;333;349;36,52;884;341;0,31;13,04;0,49;0,33;0,00;559;0,36;75;2;1
49;1481;1622;36,73;2284;369;0,84;18,37;0,84;0,00;0,12;750;1,03;75;2;1
182;195;131;46,15;406;230;0,27;25,27;0,55;1,43;0,26;523;0,36;75;2;1
15;819;922;26,67;1481;162;0,73;13,33;0,47;0,00;0,00;570;0,85;75;1;0
14;552;439;28,57;1204;101;0,21;14,29;0,14;0,00;0,00;509;0,25;75;1;0
