battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
22516;2342;2164;57,91;1570;416;1,24;41,69;1,19;0,84;1,37;801;2,13;20;2;1
65896;873;862;46,99;906;347;0,61;20,66;1,02;1,04;0,20;589;0,77;20;1;0
32255;1005;882;49,40;788;158;0,73;31,51;0,71;1,43;0,56;427;1,06;20;2;1
14070;1298;1315;49,70;921;287;0,63;22,90;0,90;0,83;0,34;467;0,82;20;1;0
38588;1193;1158;48,79;1073;331;0,80;32,36;0,95;1,19;0,57;555;1,19;20;2;1
64255;1110;1116;48,11;1269;396;0,67;28,85;0,87;0,54;0,36;652;0,95;20;1;0
44703;1706;1696;52,86;1348;441;0,88;22,87;1,56;0,61;0,58;656;1,14;20;1;0
43297;1540;1639;50,97;1395;487;0,90;27,77;1,18;1,07;0,50;588;1,24;20;1;0
42250;613;588;46,95;560;321;0,48;20,83;0,93;1,84;0,39;384;0,61;20;2;1
41751;4101;4188;63,18;2496;642;1,73;41,66;1,81;0,53;1,02;1057;2,97;20;2;1
43662;1245;1266;49,08;1178;308;0,83;32,45;0,58;0,60;0,51;504;1,23;20;1;0
13092;1103;1125;46,93;1241;375;0,72;29,53;0,74;0,58;0,30;585;1,02;20;2;1
36392;1118;1119;47,87;1233;368;0,69;23,68;0,90;0,62;0,15;650;0,90;20;2;1
25882;2864;3083;56,38;2375;553;1,31;39,78;1,22;0,33;0,58;876;2,18;20;1;0
43631;766;737;46,13;713;239;0,56;22,58;0,78;1,08;0,23;492;0,73;20;2;1
18356;2061;2253;53,65;1877;626;1,01;29,24;1,45;0,71;0,52;812;1,43;20;1;0
44148;900;937;45,47;1135;444;0,64;21,84;0,81;0,53;0,22;619;0,82;20;1;0
37404;288;207;44,27;353;134;0,30;16,51;0,54;0,34;0,13;278;0,36;20;1;0
31567;1800;1882;51,84;1622;498;1,05;29,61;1,09;0,91;0,38;798;1,49;20;1;0
27418;589;581;43,80;728;286;0,59;27,24;0,55;1,17;0,23;567;0,81;20;2;1
63962;2043;1813;53,65;1174;390;1,11;23,15;1,90;0,66;0,87;683;1,44;20;2;1
86443;2128;1987;54,13;1477;405;1,24;42,27;1,07;1,85;1,32;700;2,15;20;2;1
61524;745;660;46,87;726;229;0,55;20,62;0,86;0,87;0,33;483;0,69;20;2;1
42047;2160;2242;54,80;1719;422;1,15;41,26;0,96;1,11;0,46;659;1,96;20;1;0
17601;1387;1321;50,09;1057;254;0,92;31,49;0,83;1,14;0,48;470;1,34;20;2;1
24403;1421;1330;51,31;1095;265;0,83;26,72;1,00;1,81;0,67;518;1,14;20;1;0
1715;1392;1411;49,68;1455;279;0,77;25,25;0,71;0,65;0,32;711;1,03;20;2;1
556;450;343;41,91;880;230;0,32;14,03;0,62;0,37;0,13;588;0,37;20;2;1
511;1024;1023;41,49;1029;261;0,58;17,81;0,75;1,90;0,03;600;0,70;20;1;0
58;1349;1354;51,72;1663;406;0,72;17,24;0,91;1,43;0,00;811;0,88;20;1;0
