battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
39753;619;587;46,30;583;289;0,51;25,45;0,69;1,34;0,30;394;0,69;87;1;1
12241;1706;1256;52,67;1254;56;0,99;30,85;1,27;1,59;0,72;635;1,43;87;2;0
134;1187;1145;50,00;1102;235;0,92;30,60;0,54;0,17;0,07;564;1,32;87;1;1
58378;700;684;47,55;553;266;0,53;20,04;1,11;1,96;0,43;399;0,67;87;2;0
8571;657;513;46,45;613;124;0,53;16,44;1,04;0,85;0,40;417;0,63;87;2;0
17866;1528;1423;50,64;1388;236;0,86;26,96;1,02;1,56;0,44;709;1,17;87;1;1
10868;894;884;47,91;799;385;0,61;18,60;1,27;0,53;0,32;527;0,75;87;1;1
17020;1431;1439;52,06;909;384;0,88;32,87;1,41;1,02;0,77;596;1,31;87;1;1
4977;836;744;48,93;567;214;0,56;23,23;0,97;0,55;0,43;467;0,72;87;1;1
43710;878;846;47,55;789;290;0,60;20,65;0,89;0,89;0,22;439;0,75;87;2;0
32291;1191;1194;48,41;999;313;0,76;25,14;0,84;1,12;0,32;515;1,01;87;1;1
15103;935;905;46,69;843;309;0,58;16,25;1,10;0,43;0,20;470;0,69;87;2;0
44960;666;637;41,35;1022;347;0,51;24,16;0,61;0,87;0,12;502;0,67;87;2;0
11162;1011;997;49,02;845;299;0,69;24,63;0,72;0,40;0,51;478;0,92;87;2;0
18970;884;843;48,69;629;247;0,64;26,63;0,88;0,41;0,48;395;0,87;87;1;1
3415;1132;1087;49,49;972;291;0,64;22,31;1,09;0,51;0,22;592;0,82;87;1;1
61699;957;947;48,29;859;305;0,65;23,67;0,84;0,62;0,27;462;0,85;87;1;1
22161;1309;1292;48,91;1073;359;0,68;17,08;1,33;0,42;0,26;544;0,82;87;1;1
32044;831;832;46,89;937;365;0,60;29,38;0,61;1,26;0,28;560;0,84;87;2;0
10699;1036;1079;48,49;1046;449;0,62;27,52;0,87;0,44;0,30;494;0,86;87;2;0
16582;978;954;46,47;1051;366;0,58;19,44;0,90;0,44;0,29;618;0,72;87;1;1
10478;1175;1164;49,47;810;289;0,70;26,58;0,97;1,35;0,45;498;0,96;87;1;1
16581;604;538;45,29;589;274;0,44;19,79;1,15;1,37;0,20;405;0,55;87;2;0
64808;1531;1587;50,77;1416;429;0,86;25,62;1,04;1,07;0,32;615;1,16;87;1;1
52278;1473;1533;50,66;1361;478;0,91;33,15;0,82;1,41;0,53;584;1,37;87;2;0
466;551;489;43,56;992;265;0,41;20,82;0,51;1,40;0,00;642;0,52;87;2;0
3250;1515;1520;53,63;1437;435;0,76;27,57;1,23;0,36;0,27;786;1,06;87;2;0
1802;3156;3467;58,44;2607;737;1,26;29,80;1,85;0,53;0,56;1075;1,80;87;2;0
31622;861;839;47,97;753;393;0,51;18,49;1,18;0,44;0,34;462;0,63;87;2;0
535;1465;1378;48,79;2231;388;0,72;22,62;0,84;0,91;0,20;876;0,93;87;1;1
