battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
26594;744;657;46,66;668;235;0,49;18,07;1,08;1,62;0,37;379;0,59;74;1;1
21487;1211;1119;50,07;894;268;0,78;27,79;1,06;0,96;0,70;605;1,08;74;1;1
42770;1553;1567;50,96;1433;469;0,94;26,15;1,22;0,81;0,48;722;1,28;74;2;0
17899;1176;1077;49,01;934;234;0,68;19,01;1,06;0,80;0,41;595;0,84;74;1;1
17405;1150;1096;49,46;792;203;0,78;26,21;0,81;2,54;0,50;443;1,05;74;2;0
45105;475;412;45,92;370;175;0,41;10,72;1,10;0,43;0,18;306;0,46;74;1;1
68218;942;905;47,38;915;250;0,68;25,74;0,60;1,00;0,36;464;0,92;74;1;1
21027;1281;1270;48,29;1448;409;0,65;16,51;1,32;0,46;0,23;717;0,78;74;1;1
4493;846;799;47,81;612;219;0,63;18,54;0,97;1,17;0,42;439;0,77;74;2;0
48458;882;939;48,25;665;343;0,68;30,49;0,87;1,07;0,50;546;0,98;74;2;0
57417;1025;1071;48,30;1162;564;0,59;14,32;1,72;0,16;0,16;694;0,69;74;2;0
3831;508;414;46,75;321;141;0,38;18,92;0,84;0,96;0,28;299;0,47;74;2;0
9951;1341;1363;50,59;998;352;0,74;20,64;1,21;0,26;0,24;532;0,94;74;1;1
71139;2128;1913;56,55;1720;355;1,16;34,99;1,31;1,35;0,60;752;1,78;74;1;1
47827;1192;1057;48,64;1095;223;0,90;34,86;0,55;1,59;0,66;496;1,38;74;1;1
61571;2017;2080;54,79;1659;462;1,01;30,49;1,32;1,34;0,35;804;1,46;74;2;0
73796;1237;1233;49,95;981;332;0,78;27,44;0,96;0,73;0,62;491;1,07;74;1;1
2818;589;523;46,91;535;249;0,44;20,90;0,89;0,75;0,32;410;0,55;74;2;0
26995;1177;1087;49,75;853;279;0,78;23,22;1,16;1,44;0,63;429;1,01;74;2;0
34140;880;810;48,21;748;155;0,68;28,19;0,58;0,61;0,53;402;0,94;74;2;0
10404;539;637;44,40;588;320;0,47;28,31;0,43;0,55;0,15;464;0,66;74;2;0
984;1373;1312;49,29;1269;355;0,72;19,21;1,43;0,58;0,24;712;0,89;74;1;1
9580;1080;1189;50,08;733;381;0,62;29,39;0,89;1,53;0,54;545;0,88;74;1;1
986;348;283;43,00;359;119;0,40;18,97;0,48;2,18;0,50;366;0,49;74;2;0
3138;505;519;48,22;396;199;0,41;28,59;0,29;0,61;0,43;357;0,58;74;1;1
1454;1104;1034;48,76;735;222;0,66;27,03;0,92;1,08;0,47;543;0,90;74;2;0
4682;1692;1768;52,05;1452;418;0,87;25,67;1,21;0,68;0,30;781;1,17;74;2;0
2690;520;459;45,39;588;189;0,43;16,39;0,65;0,59;0,09;472;0,51;74;1;1
2135;923;814;45,53;769;187;0,49;17,05;1,11;1,03;0,21;586;0,59;74;1;1
694;284;250;44,67;315;165;0,33;12,10;0,76;1,41;0,02;377;0,38;74;2;0
