battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
39792;1839;1784;52,29;1274;401;1,02;34,19;1,19;0,83;1,00;707;1,55;101;2;0
32757;1237;1160;49,84;1027;267;0,74;24,34;1,07;1,90;0,29;583;0,98;101;1;1
53054;965;886;48,53;862;238;0,67;19,14;1,08;0,60;0,31;448;0,83;101;2;0
33885;782;767;47,09;881;324;0,51;24,28;0,69;0,74;0,11;592;0,68;101;2;0
12563;853;858;47,35;762;312;0,58;25,70;0,85;0,68;0,42;386;0,78;101;1;1
18196;394;334;45,17;472;256;0,28;8,66;1,21;0,75;0,15;403;0,31;101;2;0
8880;551;510;44,66;471;174;0,46;20,48;0,60;0,74;0,08;346;0,57;101;2;0
49877;1012;1013;47,16;1071;321;0,73;23,18;0,79;0,53;0,26;577;0,95;101;1;1
18858;1332;1467;50,84;999;432;0,76;30,51;0,97;1,27;0,34;618;1,10;101;1;1
11686;1136;1122;48,91;854;267;0,74;26,96;0,90;0,67;0,60;457;1,01;101;1;1
29527;1404;1378;51,25;1117;307;0,88;30,59;0,84;0,84;0,61;675;1,27;101;1;1
48569;1956;1978;53,90;1377;517;1,12;43,66;1,32;0,51;1,10;695;1,98;101;1;1
10830;792;726;47,79;656;211;0,57;24,82;0,72;0,59;0,36;411;0,75;101;2;0
5530;1625;1642;50,99;1316;373;0,86;35,01;0,96;0,71;0,35;645;1,32;101;2;0
45589;821;781;46,37;897;274;0,57;24,83;0,60;1,27;0,41;551;0,76;101;2;0
10284;689;617;44,79;699;250;0,41;14,60;0,88;0,95;0,13;515;0,48;101;1;1
12902;1418;1508;50,91;1029;550;0,76;29,11;1,61;0,36;0,56;564;1,07;101;1;1
2413;863;863;46,91;996;206;0,65;26,40;0,55;0,41;0,15;572;0,89;101;1;1
3718;650;582;45,32;626;260;0,39;12,37;1,26;0,42;0,08;454;0,45;101;2;0
1234;417;407;43,52;305;147;0,42;27,39;0,53;0,83;0,64;306;0,58;101;2;0
5282;1743;1806;51,48;1693;424;0,87;23,61;1,21;0,37;0,31;827;1,14;101;1;1
76796;1190;1250;49,18;992;455;0,70;26,35;1,27;1,02;0,35;574;0,95;101;2;0
12422;927;968;48,96;770;277;0,70;31,83;0,61;0,57;0,50;437;1,02;101;2;0
1388;502;411;46,18;580;210;0,36;12,68;0,77;0,69;0,13;448;0,42;101;1;1
8739;536;490;44,33;560;181;0,52;29,89;0,42;0,88;0,45;372;0,74;101;1;1
6173;1241;1258;45,93;1150;318;0,73;31,46;0,79;0,57;0,37;629;1,06;101;2;0
45929;1431;1485;50,32;1300;574;0,76;23,40;1,92;1,22;0,45;658;1,00;101;1;1
37424;1226;1189;49,11;1115;303;0,72;22,33;1,01;0,69;0,33;578;0,93;101;1;1
5219;1515;1534;50,97;1470;296;0,78;31,42;0,66;0,63;0,29;718;1,13;101;2;0
4991;740;647;45,66;807;271;0,42;18,31;0,81;0,82;0,21;561;0,51;101;2;0
