battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
72690;1369;1340;48,47;1312;373;0,85;26,91;1,02;0,83;0,53;589;1,17;24;1;1
82382;846;859;47,42;737;326;0,68;26,60;0,87;1,32;0,59;540;0,92;24;1;1
4694;1242;1296;49,94;1137;475;0,68;27,82;1,15;1,03;0,18;639;0,95;24;2;0
34380;1649;1803;49,74;1880;397;1,04;33,54;0,63;0,54;0,25;695;1,57;24;1;1
35690;1190;1222;48,78;1235;395;0,82;28,36;0,73;0,76;0,30;646;1,14;24;1;1
9598;1221;1174;49,67;836;282;0,71;17,42;1,44;0,62;0,19;490;0,86;24;1;1
11375;1339;1353;49,29;1253;394;0,70;16,71;1,24;0,87;0,20;684;0,84;24;1;1
29370;960;879;46,69;890;282;0,54;18,67;1,15;0,65;0,30;451;0,66;24;2;0
24414;1385;1457;49,81;1218;399;0,82;25,03;0,95;1,13;0,23;634;1,10;24;2;0
23995;796;788;48,04;607;352;0,54;17,38;1,35;0,50;0,33;435;0,65;24;2;0
40659;1153;1193;48,40;1224;424;0,72;27,02;0,80;1,75;0,27;650;0,99;24;2;0
32539;673;575;46,51;580;233;0,49;18,37;1,25;0,74;0,39;346;0,59;24;2;0
14215;740;719;43,38;919;234;0,57;22,29;0,45;0,65;0,16;551;0,73;24;2;0
