battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
46113;1549;1475;50,97;1343;305;0,94;28,43;0,98;1,50;0,73;678;1,31;87;1;1
34270;1835;1786;52,94;1382;330;1,00;30,75;1,08;1,01;0,63;577;1,44;87;2;0
24190;956;839;47,41;789;228;0,56;17,60;1,18;1,08;0,32;433;0,68;87;1;1
50666;2434;2461;55,68;1862;580;1,21;33,30;1,60;0,81;0,65;840;1,81;87;2;0
15940;1337;1297;48,26;965;260;0,75;21,39;0,96;0,45;0,50;496;0,95;87;2;0
39827;878;899;48,15;841;489;0,59;17,67;1,62;0,65;0,19;529;0,71;87;2;0
33784;1456;1496;49,96;1122;332;0,85;30,50;0,87;0,72;0,57;582;1,23;87;1;1
17602;1393;1358;50,31;1044;324;0,78;20,82;1,15;0,70;0,52;525;0,98;87;2;0
10614;874;882;46,61;761;287;0,56;19,61;0,78;0,21;0,37;455;0,70;87;1;1
7014;1076;1053;46,18;1201;305;0,65;25,11;0,74;0,58;0,28;600;0,87;87;1;1
9795;1508;1493;50,94;1153;357;0,80;16,62;1,37;0,43;0,37;610;0,97;87;2;0
4913;689;640;45,67;714;256;0,47;25,48;0,62;0,66;0,15;494;0,63;87;1;1
59715;2310;2469;55,75;1923;514;1,12;32,41;1,27;0,58;0,48;769;1,66;87;1;1
20452;1319;1354;50,36;1036;388;0,72;18,48;1,38;0,62;0,27;580;0,88;87;2;0
6360;1066;1000;47,55;947;329;0,58;18,95;1,12;0,51;0,23;581;0,72;87;2;0
3950;1050;981;48,48;934;270;0,58;19,72;0,95;0,91;0,21;520;0,72;87;2;0
15789;1371;1373;48,78;1068;428;0,71;22,38;1,45;0,53;0,32;558;0,91;87;2;0
31627;827;795;47,63;799;204;0,66;28,84;0,58;1,30;0,48;559;0,92;87;2;0
8968;1623;1575;50,87;1242;386;0,85;19,63;1,30;0,15;0,43;645;1,06;87;1;1
9775;4517;5070;67,31;3872;822;1,76;40,32;1,92;0,11;0,35;1279;2,95;87;1;1
45064;808;874;46,62;1018;408;0,57;26,63;0,51;1,04;0,25;595;0,77;87;1;1
13657;3029;3265;60,24;2485;700;1,32;37,19;1,52;0,57;0,70;1023;2,09;87;1;1
13508;893;884;47,61;969;363;0,62;36,19;0,45;0,77;0,39;624;0,98;87;2;0
109612;1025;1029;47,96;963;390;0,71;21,78;1,16;0,90;0,27;549;0,91;87;2;0
4324;972;863;50,19;725;231;0,65;26,18;0,69;0,81;0,40;414;0,88;87;2;0
38546;1594;1651;51,61;1160;396;0,80;28,43;1,21;0,71;0,39;520;1,12;87;2;0
19478;1378;1400;49,33;1151;357;0,73;21,30;1,11;0,32;0,25;489;0,92;87;1;1
29149;2063;2142;53,74;1688;391;1,03;31,31;1,08;0,62;0,69;705;1,50;87;1;1
1141;549;546;44,79;499;245;0,48;25,07;0,84;1,55;0,21;412;0,65;87;1;1
517;993;925;46,42;1621;287;0,58;35,01;0,36;0,70;0,09;713;0,89;87;1;1
