battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
62743;1248;1140;49,46;1016;386;0,81;29,30;1,28;0,39;0,55;464;1,15;87;2;0
19737;1274;1228;48,00;1170;243;0,77;27,91;0,83;0,89;0,54;552;1,07;87;2;0
84303;2135;2203;52,73;1985;577;0,95;19,92;1,68;0,47;0,60;785;1,19;87;2;0
18899;859;884;49,72;671;249;0,69;34,89;0,59;1,14;0,53;508;1,05;87;2;0
12537;1057;1029;48,61;907;282;0,71;31,30;0,78;1,15;0,59;580;1,04;87;2;0
36986;1585;1596;52,90;1261;367;0,95;33,96;1,02;0,84;0,53;731;1,44;87;2;0
33740;2466;2324;55,70;1880;456;1,27;37,21;1,21;0,62;1,08;798;2,02;87;2;0
14746;1948;2122;52,17;1587;352;1,03;42,26;0,66;0,49;0,84;699;1,78;87;2;0
6164;572;490;46,03;491;156;0,45;18,04;0,75;1,00;0,30;388;0,55;87;1;1
57699;1303;1221;49,82;975;231;0,85;30,99;0,76;1,12;0,73;433;1,24;87;1;1
10595;673;624;47,46;485;229;0,52;16,16;1,00;0,84;0,19;362;0,62;87;1;1
28736;654;671;46,69;599;299;0,52;27,63;0,57;0,54;0,47;338;0,71;87;1;1
12832;967;951;48,91;941;281;0,64;22,53;1,07;0,40;0,38;541;0,82;87;1;1
16195;1182;1158;48,10;1002;357;0,63;22,38;1,12;0,33;0,40;538;0,82;87;2;0
72938;810;802;45,69;770;269;0,66;24,01;0,73;0,54;0,36;433;0,87;87;2;0
7955;1133;1081;49,60;734;273;0,70;23,34;1,04;0,75;0,46;436;0,91;87;1;1
18068;634;581;45,51;730;255;0,56;20,85;0,62;0,48;0,35;429;0,71;87;2;0
10562;822;769;48,01;706;290;0,56;20,47;1,11;0,73;0,29;448;0,70;87;1;1
42044;926;868;47,69;834;238;0,76;27,59;0,52;0,74;0,34;493;1,05;87;2;0
18320;816;782;46,24;935;325;0,61;34,23;0,50;0,57;0,28;484;0,93;87;1;1
2987;911;890;49,68;575;308;0,64;20,82;1,07;0,69;0,32;409;0,81;87;2;0
12867;868;831;46,67;1020;309;0,59;27,45;0,78;1,78;0,28;595;0,81;87;2;0
63709;1235;1306;49,24;1083;439;0,78;26,21;1,04;0,74;0,26;698;1,06;87;1;1
13;1151;1019;53,85;1815;246;0,54;30,77;0,08;0,00;0,00;716;0,78;87;1;1
60650;1576;1685;51,82;1292;411;0,88;28,92;0,91;1,36;0,35;622;1,23;87;1;1
48649;1351;1397;49,80;1312;433;0,76;22,64;1,06;0,44;0,26;657;0,98;87;1;1
553;832;847;42,50;1276;216;0,57;16,82;0,46;0,01;0,10;639;0,69;87;1;1
3902;700;638;45,52;712;278;0,48;18,89;0,88;1,39;0,15;516;0,59;87;1;1
13046;1146;1131;48,54;1056;403;0,71;20,77;1,24;0,87;0,27;534;0,90;87;2;0
1974;835;908;45,54;970;297;0,62;34,65;0,14;0,78;0,45;576;0,96;87;1;1
