battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
4134;740;499;46,78;491;44;0,72;29,70;0,70;1,18;0,98;351;1,02;11;2;0
12556;817;687;47,24;772;142;0,58;28,72;0,61;1,32;0,24;496;0,81;11;2;0
31099;1045;996;46,43;1030;233;0,67;30,00;0,68;1,09;0,51;457;0,96;11;1;1
63135;593;570;46,19;616;290;0,45;16,73;1,07;0,81;0,20;449;0,54;11;1;1
30057;432;346;47,37;318;116;0,48;28,30;0,72;1,39;0,39;272;0,67;11;2;0
3339;739;677;46,93;837;289;0,51;29,65;0,67;1,40;0,32;452;0,72;11;2;0
17878;1738;1510;52,01;1446;199;0,94;26,29;1,03;1,14;0,60;689;1,28;11;1;1
12537;1057;1029;48,61;907;282;0,71;31,30;0,78;1,15;0,59;580;1,04;11;1;1
26778;827;811;47,42;740;233;0,63;30,61;0,58;0,54;0,56;412;0,91;11;2;0
79003;1789;1800;52,96;1328;374;1,15;38,51;0,77;1,29;0,81;655;1,87;11;2;0
34848;855;814;48,13;702;245;0,57;21,37;0,87;0,64;0,39;381;0,73;11;2;0
19499;1271;1239;49,13;1069;379;0,71;17,67;1,21;0,62;0,31;539;0,86;11;1;1
2315;415;340;44,28;349;150;0,38;16,59;0,63;0,49;0,30;292;0,46;11;1;1
13444;1305;1261;48,88;1022;305;0,69;24,58;0,98;0,74;0,31;515;0,92;11;2;0
93916;1541;1640;51,98;1081;494;0,91;28,10;1,49;0,72;0,40;646;1,26;11;1;1
11729;1396;1436;49,73;1326;475;0,74;26,42;1,12;0,83;0,34;726;1,00;11;1;1
47339;1957;2050;53,74;1291;500;1,09;35,40;1,29;0,45;0,88;766;1,69;11;2;0
12459;1045;1053;49,89;631;184;0,80;29,79;0,68;0,86;0,67;476;1,14;11;1;1
49321;933;911;48,67;791;298;0,58;24,98;0,96;0,66;0,46;570;0,78;11;1;1
21653;843;932;49,69;687;394;0,55;23,08;1,09;0,63;0,45;430;0,72;11;1;1
6450;1051;1083;49,80;880;422;0,61;21,05;1,24;0,41;0,24;512;0,77;11;1;1
5029;405;355;43,01;449;262;0,36;15,27;0,83;0,44;0,04;440;0,42;11;2;0
9297;901;873;47,11;896;324;0,57;22,64;0,79;0,47;0,30;607;0,73;11;1;1
36294;745;672;47,41;642;198;0,57;24,55;0,59;1,11;0,50;375;0,75;11;2;0
31146;926;859;48,06;792;290;0,64;22,50;1,03;0,40;0,28;404;0,82;11;2;0
3316;807;778;47,10;642;222;0,56;25,00;0,76;0,85;0,24;417;0,74;11;2;0
6169;795;750;46,83;754;245;0,53;21,56;0,72;0,62;0,37;490;0,67;11;2;0
917;974;994;49,73;717;187;0,79;35,33;0,46;2,03;0,83;542;1,22;11;1;1
3089;568;463;44,84;446;172;0,39;16,25;0,88;0,51;0,10;378;0,46;11;1;1
707;305;270;39,75;461;216;0,35;25,32;0,39;0,47;0,23;398;0,47;11;2;0
