battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
3276;77;68;43,86;123;72;0,26;15,05;0,49;1,35;0,14;180;0,31;12;2;1
2159;1900;2002;49,10;1713;348;0,93;27,93;1,04;0,66;0,42;748;1,29;12;2;1
18350;1118;1178;47,62;1105;375;0,69;26,59;0,80;0,32;0,30;630;0,94;12;2;1
110956;1261;1389;50,73;1106;483;0,85;32,15;0,56;0,59;0,63;470;1,25;12;1;0
100374;1238;1195;50,25;988;332;0,79;24,62;1,09;1,41;0,48;476;1,05;12;1;0
61923;1248;1234;49,21;1168;357;0,78;24,73;1,14;0,82;0,49;534;1,03;12;1;0
22297;1388;1491;49,42;1043;350;0,86;27,03;1,05;0,99;0,45;560;1,18;12;1;0
39550;788;751;48,23;513;215;0,65;22,90;0,87;0,72;0,40;330;0,84;12;1;0
79843;1212;1244;49,91;1031;391;0,80;24,44;1,10;1,02;0,34;621;1,06;12;1;0
65506;1115;1137;48,37;1219;446;0,68;27,09;0,89;0,96;0,46;513;0,93;12;2;1
31599;903;987;47,19;828;308;0,70;28,31;0,59;1,03;0,26;432;0,98;12;2;1
23839;1113;1092;48,19;1157;322;0,65;29,12;0,72;0,43;0,38;635;0,92;12;1;0
28157;1264;1269;48,02;1464;380;0,71;29,42;0,94;0,90;0,40;579;1,01;12;1;0
42132;651;615;46,36;601;198;0,62;28,08;0,43;0,84;0,55;346;0,87;12;1;0
48307;1406;1355;51,16;998;397;0,91;28,48;1,30;0,90;0,47;491;1,28;12;2;1
34087;1259;1268;50,92;1021;377;0,80;24,70;0,94;1,51;0,57;651;1,06;12;1;0
31623;565;465;46,06;490;215;0,45;18,28;0,67;0,75;0,34;369;0,55;12;2;1
26035;1104;1126;48,87;1009;378;0,66;23,44;1,00;0,69;0,37;471;0,86;12;2;1
1261;493;413;44,73;406;140;0,43;17,29;0,51;0,37;0,25;293;0,52;12;1;0
7467;1553;1564;51,20;1387;352;0,90;27,91;1,05;0,78;0,66;695;1,25;12;1;0
15257;522;406;45,97;437;157;0,45;21,42;0,59;0,73;0,34;315;0,58;12;2;1
18692;955;911;48,43;742;366;0,61;24,58;1,57;0,92;0,50;435;0,81;12;2;1
57262;831;787;48,11;622;322;0,56;19,58;1,02;0,70;0,41;399;0,70;12;2;1
16257;1177;1144;48,77;1100;336;0,67;23,13;0,86;0,89;0,39;550;0,87;12;1;0
23370;1156;1018;48,40;890;137;0,82;31,29;0,54;0,83;0,91;442;1,19;12;2;1
37318;1085;1034;48,52;880;287;0,71;20,44;1,06;0,76;0,42;423;0,90;12;2;1
1341;550;471;44,82;292;121;0,52;22,97;0,48;1,63;0,45;264;0,68;12;2;1
10565;1228;1265;47,77;1357;363;0,66;25,78;0,79;0,30;0,36;624;0,89;12;2;1
1281;1427;1380;45,51;1912;528;0,83;24,98;1,33;0,25;0,51;757;1,11;12;1;0
1630;4480;4437;64,60;3768;828;1,71;36,99;2,11;0,04;0,93;1255;2,71;12;1;0
