battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
23661;2125;2174;54,04;1530;440;1,22;40,11;1,12;1,02;0,84;766;2,04;12;2;0
60565;1789;1869;53,48;1398;627;0,94;27,17;1,76;1,51;0,42;634;1,29;12;2;0
35927;2025;1979;53,71;1376;314;1,07;37,46;1,01;1,13;1,18;728;1,72;12;2;0
7659;1175;1172;49,30;807;236;0,80;30,87;0,78;1,56;0,44;557;1,16;12;2;0
25819;555;452;45,74;496;144;0,48;22,81;0,49;0,83;0,52;311;0,62;12;1;1
15930;1433;1316;50,15;1017;274;0,85;24,21;1,15;1,08;0,49;629;1,13;12;1;1
27313;917;930;48,09;921;326;0,61;27,50;0,78;0,99;0,35;550;0,85;12;2;0
33665;1039;1021;48,82;841;354;0,59;15,92;1,47;0,67;0,28;510;0,70;12;1;1
19745;1246;1273;49,95;1174;405;0,71;23,36;1,06;0,70;0,33;640;0,93;12;2;0
25121;762;797;46,98;821;292;0,66;21,47;0,73;0,57;0,27;382;0,84;12;1;1
42116;636;721;44,70;746;540;0,46;20,34;1,29;0,89;0,22;554;0,58;12;1;1
19941;983;950;48,66;770;267;0,67;19,77;0,96;0,95;0,28;510;0,83;12;1;1
25475;976;943;48,38;887;295;0,56;20,03;0,95;0,62;0,20;466;0,70;12;1;1
41337;724;714;46,86;756;210;0,58;26,18;0,51;0,73;0,23;471;0,78;12;2;0
29688;1507;1570;51,29;1358;474;0,82;23,89;1,21;0,44;0,34;666;1,08;12;1;1
40559;1759;1882;52,80;1656;399;0,93;29,28;0,87;0,55;0,30;733;1,31;12;1;1
19525;1328;1317;50,37;944;391;0,79;18,48;1,43;0,54;0,41;574;0,97;12;2;0
84004;1505;1512;51,25;1237;366;0,92;31,19;1,03;1,38;0,47;590;1,33;12;2;0
16393;937;950;46,89;896;221;0,65;26,39;0,41;0,41;0,27;443;0,88;12;2;0
58633;764;754;46,15;744;355;0,56;16,23;1,15;0,40;0,26;446;0,66;12;2;0
70068;1166;1241;49,02;1012;497;0,74;28,25;1,21;0,82;0,43;503;1,04;12;1;1
10987;1380;1430;48,18;1459;405;0,72;21,23;0,95;0,45;0,21;685;0,91;12;2;0
969;533;526;44,58;552;237;0,42;26,32;0,35;0,50;0,22;403;0,57;12;2;0
43928;1437;1407;50,20;1286;298;0,92;31,51;0,71;1,36;0,56;631;1,34;12;2;0
821;1075;1007;49,82;640;138;0,71;19,49;0,88;2,03;0,15;510;0,88;12;1;1
107;699;705;37,38;1334;251;0,56;28,04;0,50;0,36;0,06;683;0,78;12;2;0
131;588;489;48,85;823;185;0,46;32,82;0,31;2,26;0,14;501;0,68;12;1;1
2657;1347;1360;49,64;1571;324;0,73;33,87;0,80;1,20;0,14;761;1,10;12;1;1
360;139;107;46,11;311;200;0,23;14,17;0,83;0,96;0,26;447;0,27;12;1;1
164;1707;1715;51,22;1641;293;1,14;35,37;0,96;2,53;0,04;823;1,76;12;1;1
