battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
163411;2097;2029;56,74;1456;363;1,23;44,17;0,92;1,56;0,97;760;2,21;11;1;0
68548;2459;2254;57,24;1962;474;1,23;31,97;1,47;1,05;0,94;855;1,81;11;1;0
60565;1789;1869;53,48;1398;627;0,94;27,17;1,76;1,51;0,42;634;1,29;11;2;1
36057;1195;1128;48,95;983;256;0,80;27,48;0,72;0,87;0,56;424;1,10;11;1;0
31100;1498;1385;51,20;963;301;0,93;25,13;1,12;1,12;1,05;508;1,24;11;1;0
107877;742;683;46,71;778;278;0,56;28,61;0,62;0,29;0,50;410;0,78;11;1;0
10043;564;536;45,65;574;248;0,45;17,32;0,86;0,65;0,21;474;0,55;11;1;0
51926;1094;1124;48,56;1019;422;0,70;20,36;1,21;0,68;0,28;548;0,88;11;1;0
28866;2079;2136;54,25;1460;400;1,18;42,13;0,93;1,18;0,80;676;2,04;11;2;1
32862;1712;1760;52,68;1258;471;0,91;24,93;1,43;0,43;0,51;601;1,22;11;1;0
37978;743;689;46,04;764;285;0,52;24,63;0,70;0,66;0,38;520;0,69;11;2;1
30968;1375;1379;50,95;1072;328;0,88;36,60;0,74;1,28;0,80;527;1,39;11;2;1
16676;2101;2296;54,69;1578;463;1,07;34,29;1,01;1,00;0,60;621;1,63;11;1;0
22858;961;937;47,53;858;248;0,69;26,86;0,72;1,04;0,38;488;0,94;11;2;1
27287;1618;1672;52,74;1181;410;0,88;25,14;1,37;0,30;0,70;628;1,17;11;1;0
37026;1470;1559;50,38;1554;414;0,82;28,93;0,83;0,21;0,44;620;1,15;11;2;1
32942;1011;1026;48,82;809;360;0,68;26,51;1,06;0,77;0,31;523;0,92;11;2;1
5342;1477;1518;50,95;1325;406;0,76;27,12;1,07;1,15;0,25;688;1,05;11;2;1
2801;980;915;46,66;845;303;0,57;23,42;0,85;0,31;0,20;498;0,75;11;1;0
20844;1520;1656;50,17;1449;509;0,86;31,61;1,03;0,44;0,35;731;1,25;11;2;1
24568;1930;2029;52,83;1654;500;0,93;27,25;1,17;0,41;0,55;723;1,28;11;1;0
33336;1026;1020;47,28;1130;375;0,68;33,00;0,69;0,36;0,31;565;1,02;11;1;0
3138;1314;1295;50,54;1459;343;0,72;29,70;0,90;0,70;0,13;688;1,03;11;2;1
22222;1459;1457;49,77;1499;367;0,95;33,17;0,84;0,42;0,33;755;1,42;11;2;1
341;1323;1195;52,49;620;114;0,86;25,81;0,87;1,88;0,75;494;1,15;11;1;0
2221;1990;1986;52,68;1832;479;1,01;37,24;0,99;0,44;0,54;798;1,61;11;2;1
5350;1476;1580;50,02;1288;407;0,84;28,47;1,15;0,34;0,33;717;1,17;11;2;1
1551;566;501;47,26;476;166;0,52;33,20;0,25;1,51;0,72;342;0,78;11;1;0
197;1074;1103;48,73;1537;251;0,66;31,47;0,37;0,21;0,00;689;0,97;11;2;1
122;963;997;45,08;1477;413;0,70;24,59;0,69;0,24;0,00;736;0,93;11;2;1
