battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
19161;1154;1176;49,48;1116;484;0,65;26,24;1,28;0,38;0,45;674;0,88;75;1;0
12714;1257;930;51,34;780;96;0,88;33,70;1,09;2,01;0,75;420;1,32;75;2;1
23128;986;966;48,56;829;255;0,71;26,53;0,85;1,03;0,48;491;0,97;75;1;0
3583;861;835;46,13;908;230;0,55;21,46;0,72;0,25;0,23;455;0,71;75;1;0
16074;1116;1100;47,94;974;244;0,70;26,12;0,82;0,59;0,36;492;0,95;75;2;1
8719;1013;916;49,72;743;149;0,71;29,61;0,61;0,90;0,55;433;1,01;75;2;1
58740;1860;1785;54,39;1293;425;1,00;30,91;1,31;0,50;0,73;705;1,45;75;1;0
39193;1636;1669;48,96;1679;381;0,95;31,15;0,83;0,79;0,64;659;1,38;75;1;0
40795;690;599;47,52;524;214;0,53;18,94;1,03;1,22;0,42;401;0,66;75;2;1
15884;349;315;44,57;406;249;0,32;18,06;0,97;0,54;0,28;366;0,39;75;2;1
50055;708;691;44,94;971;313;0,60;33,66;0,51;1,15;0,30;550;0,91;75;2;1
11713;1483;1481;50,89;1237;334;0,74;26,59;0,99;0,60;0,47;650;1,01;75;1;0
2635;530;417;46,49;527;142;0,39;14,84;0,54;1,08;0,12;397;0,46;75;2;1
4472;1293;1369;49,93;901;354;0,72;22,97;1,19;0,40;0,29;546;0,94;75;2;1
81265;1199;1195;48,63;1274;403;0,69;23,06;0,96;0,24;0,25;623;0,90;75;2;1
6293;643;603;44,80;615;239;0,44;21,79;0,69;0,50;0,26;358;0,57;75;1;0
17978;2566;2698;59,82;2083;656;1,24;29,99;1,61;0,94;0,32;951;1,77;75;1;0
13136;439;358;43,27;632;286;0,30;13,14;0,90;0,42;0,11;475;0,35;75;1;0
17529;358;274;44,49;321;164;0,33;18,16;0,65;1,26;0,27;301;0,40;75;2;1
9812;566;499;44,74;698;267;0,46;18,90;0,63;0,32;0,32;398;0,57;75;1;0
28624;981;1019;47,60;905;291;0,71;24,52;0,77;0,48;0,39;466;0,94;75;2;1
43900;1641;1594;51,83;1480;422;0,89;25,12;1,23;0,91;0,54;679;1,18;75;1;0
69694;1262;1213;50,52;981;279;0,78;26,31;1,11;1,48;0,50;522;1,06;75;2;1
25306;1018;964;48,12;921;263;0,66;22,03;0,93;1,13;0,37;515;0,85;75;1;0
6750;1537;1624;50,62;1520;413;0,85;34,40;0,70;0,45;0,56;681;1,29;75;2;1
8809;2794;3085;57,93;2523;803;1,21;20,98;2,02;0,20;0,25;998;1,53;75;2;1
4050;897;806;49,11;697;192;0,60;20,25;0,79;0,87;0,33;457;0,75;75;1;0
7435;529;507;44,59;754;378;0,37;16,02;1,07;0,24;0,04;543;0,44;75;2;1
804;415;337;43,03;685;172;0,35;23,26;0,13;0,24;0,08;440;0,45;75;1;0
4283;646;558;44,41;799;205;0,46;20,97;0,48;1,39;0,06;558;0,59;75;1;0
