battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
20331;1072;896;49,78;798;173;0,69;20,91;1,17;1,01;0,49;480;0,88;101;2;0
29928;748;680;47,05;721;260;0,55;22,11;0,69;0,32;0,37;428;0,70;101;1;1
68828;2613;2323;59,00;1939;389;1,26;34,02;1,71;1,25;0,85;831;1,91;101;2;0
88077;1493;1530;51,11;1334;419;0,83;27,88;1,13;0,57;0,45;606;1,15;101;1;1
12537;1057;1029;48,61;907;282;0,71;31,30;0,78;1,15;0,59;580;1,04;101;2;0
3426;677;577;47,26;597;218;0,46;19,64;0,86;0,91;0,28;485;0,57;101;1;1
32690;2033;2126;53,33;1729;558;1,08;31,94;1,42;0,41;0,52;702;1,59;101;2;0
14760;1523;1546;51,24;1181;359;0,84;23,10;1,12;0,54;0,49;542;1,09;101;1;1
14544;179;138;44,23;299;162;0,26;17,02;0,82;0,84;0,25;331;0,32;101;2;0
40473;1704;1672;52,22;1267;387;1,04;28,31;1,16;0,65;0,68;664;1,45;101;1;1
31403;853;848;48,24;839;386;0,56;19,37;1,19;0,75;0,31;515;0,69;101;2;0
20344;1063;1080;47,99;967;376;0,72;24,39;0,96;1,16;0,33;551;0,95;101;2;0
42919;1440;1429;49,83;1297;531;0,88;23,74;1,60;0,99;0,45;637;1,16;101;1;1
64770;1086;1063;48,27;1012;319;0,77;34,50;0,61;1,00;0,58;464;1,17;101;2;0
37123;745;707;46,49;757;294;0,50;25,99;0,70;0,81;0,38;524;0,68;101;2;0
39790;1132;1188;49,20;992;451;0,73;29,44;1,02;0,89;0,42;550;1,03;101;1;1
32264;1451;1507;50,04;1407;404;0,81;24,47;0,87;0,29;0,44;681;1,07;101;2;0
65804;928;919;48,09;902;393;0,60;22,18;1,05;0,43;0,41;446;0,78;101;2;0
3192;618;558;44,11;783;207;0,42;21,18;0,49;0,56;0,25;498;0,53;101;1;1
11250;1315;1334;49,41;1064;364;0,75;25,68;1,12;0,54;0,35;672;1,01;101;1;1
6034;656;598;46,49;658;250;0,50;24,25;0,61;0,54;0,36;497;0,66;101;1;1
21503;938;1004;47,14;946;528;0,56;18,32;1,51;0,55;0,18;582;0,69;101;1;1
8303;1453;1706;51,85;1335;663;0,72;29,13;0,81;0,51;0,43;724;1,02;101;1;1
66491;1828;1770;52,19;1690;387;1,07;30,09;1,17;1,58;0,32;740;1,52;101;1;1
29210;1040;980;47,56;936;248;0,68;24,63;0,71;0,94;0,42;523;0,90;101;1;1
14087;1494;1535;53,25;949;401;0,85;33,60;1,06;1,94;0,59;526;1,28;101;2;0
4057;1019;954;50,51;632;192;0,65;26,87;0,80;1,49;0,41;412;0,90;101;2;0
653;461;388;45,18;541;149;0,39;17,00;0,80;0,59;0,08;435;0,47;101;2;0
517;418;362;41,20;454;156;0,38;19,54;0,46;1,85;0,26;416;0,47;101;2;0
371;961;934;47,17;1497;339;0,57;29,11;0,61;0,54;0,02;752;0,81;101;1;1
