battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
83497;1921;1742;52,95;1433;304;1,02;30,54;1,35;1,58;0,72;742;1,47;75;1;0
19222;1042;999;48,90;969;360;0,63;27,02;1,05;0,70;0,35;586;0,86;75;1;0
12537;1057;1029;48,61;907;282;0,71;31,30;0,78;1,15;0,59;580;1,04;75;2;1
29666;2325;2206;55,51;1566;369;1,20;31,03;1,31;0,88;0,95;762;1,75;75;2;1
73122;989;1024;47,07;1124;233;0,82;43,39;0,22;0,41;0,74;519;1,46;75;2;1
19308;622;607;45,42;625;290;0,48;22,82;0,91;0,51;0,33;344;0,62;75;2;1
53521;1476;1449;49,79;1532;445;0,95;36,34;0,79;0,68;0,43;542;1,49;75;1;0
22298;1721;1813;52,80;1573;404;0,98;34,31;0,79;0,38;0,43;787;1,49;75;2;1
83004;867;840;47,23;810;279;0,60;22,72;0,71;0,76;0,29;532;0,77;75;1;0
38754;2434;2499;56,93;2049;589;1,21;33,61;1,39;0,48;0,61;918;1,83;75;2;1
40456;919;946;47,54;943;341;0,64;27,87;0,74;0,81;0,34;472;0,88;75;1;0
26364;1514;1616;53,78;936;306;1,02;46,91;0,72;1,03;1,15;663;1,91;75;1;0
27778;1693;1763;53,80;957;389;1,03;38,13;1,04;0,61;1,18;699;1,66;75;1;0
6518;1463;1557;50,54;1189;256;0,91;33,71;0,58;0,77;0,48;585;1,38;75;2;1
50097;1293;1378;48,73;1189;456;0,80;29,50;0,96;0,24;0,46;531;1,13;75;1;0
7337;991;998;47,94;1078;407;0,58;22,84;0,93;0,46;0,37;666;0,75;75;1;0
21168;1256;1365;50,01;1013;463;0,78;38,00;1,13;0,68;0,56;635;1,26;75;1;0
53502;1654;1751;51,60;1490;476;0,87;28,54;1,20;0,64;0,36;680;1,22;75;2;1
45929;1431;1485;50,32;1300;574;0,76;23,40;1,92;1,22;0,45;658;1,00;75;1;0
15267;1345;1474;51,10;863;422;0,91;26,14;1,47;0,98;0,62;478;1,24;75;1;0
55157;1085;1060;49,24;862;320;0,70;21,85;1,22;1,56;0,40;595;0,90;75;1;0
82783;1793;1855;52,98;1655;417;0,89;29,34;1,02;0,46;0,46;714;1,26;75;1;0
74283;1007;990;47,45;970;335;0,68;23,84;1,00;0,59;0,36;459;0,89;75;2;1
12523;1071;992;49,37;743;250;0,65;18,25;0,99;0,83;0,43;442;0,79;75;2;1
43822;1206;1218;48,79;1077;427;0,76;22,25;1,21;0,70;0,38;518;0,97;75;2;1
63715;2070;2092;54,41;1625;451;1,12;32,40;1,31;1,22;0,45;686;1,66;75;1;0
9633;692;654;46,11;773;357;0,43;18,71;0,93;0,81;0,30;545;0,53;75;2;1
1236;141;124;40,78;279;180;0,21;21,93;0,69;2,11;0,21;350;0,27;75;2;1
377;1741;1816;54,64;1908;332;0,93;26,53;0,84;0,31;0,29;825;1,27;75;2;1
1775;1285;1179;49,35;1921;384;0,92;33,52;0,54;1,59;0,11;829;1,38;75;2;1
