battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
25099;1651;1532;52,66;1040;273;0,94;24,05;1,30;0,83;0,50;546;1,23;12;2;0
32617;2540;2239;59,10;1607;262;1,30;40,05;1,12;1,71;1,18;851;2,17;12;2;0
12537;1057;1029;48,61;907;282;0,71;31,30;0,78;1,15;0,59;580;1,04;12;1;1
72082;1806;1825;52,28;1674;349;1,16;39,33;0,74;0,87;0,81;644;1,92;12;1;1
67802;1669;1631;51,49;1299;412;1,01;38,00;1,14;1,18;0,96;583;1,63;12;1;1
32675;1342;1260;50,52;950;274;0,90;29,73;0,95;1,12;0,88;490;1,28;12;2;0
8768;472;407;44,89;441;197;0,38;20,35;0,81;1,07;0,35;366;0,48;12;2;0
76920;1343;1414;52,61;857;293;0,84;28,78;0,93;1,02;0,42;458;1,18;12;2;0
85777;1049;1055;51,68;561;282;0,77;29,23;1,08;0,99;0,50;400;1,08;12;2;0
13924;890;805;50,65;525;236;0,55;21,88;1,29;0,74;0,27;366;0,71;12;2;0
54409;1383;1401;50,93;1057;301;0,86;32,44;0,86;1,36;0,59;563;1,28;12;2;0
29846;1003;1013;48,16;912;349;0,63;19,78;1,01;0,37;0,33;468;0,78;12;1;1
36456;1121;1173;48,19;1180;499;0,62;14,30;1,38;0,39;0,09;653;0,73;12;1;1
50765;1030;1090;49,14;898;367;0,70;29,47;0,89;1,04;0,31;501;0,99;12;1;1
34001;843;836;47,98;674;215;0,69;35,63;0,51;1,03;0,53;493;1,07;12;2;0
9686;962;950;47,49;1120;422;0,58;18,92;1,26;0,60;0,18;670;0,72;12;1;1
55429;2178;2198;55,46;1500;527;1,23;44,54;1,22;0,78;0,77;801;2,22;12;2;0
3735;978;973;49,53;805;224;0,70;28,54;0,61;0,55;0,47;570;0,98;12;1;1
38058;1235;1250;49,04;1051;385;0,67;18,30;1,30;0,32;0,27;498;0,82;12;1;1
57;423;400;42,11;360;243;0,44;22,81;1,18;0,91;0,33;472;0,57;12;1;1
16352;1066;1179;48,31;885;576;0,61;27,78;1,32;0,61;0,33;633;0,84;12;2;0
26237;625;593;44,85;816;297;0,45;18,13;0,66;0,14;0,11;548;0,55;12;1;1
5440;891;905;46,56;739;276;0,59;20,70;0,86;0,52;0,22;455;0,75;12;2;0
11049;1831;1963;53,02;1602;551;0,94;28,93;1,52;0,24;0,54;738;1,32;12;1;1
19066;1206;1193;49,90;1082;423;0,63;18,93;1,27;0,85;0,25;650;0,77;12;1;1
14145;507;449;45,45;478;238;0,34;13,04;0,80;0,14;0,17;342;0,39;12;2;0
4262;499;476;45,73;634;290;0,37;25,55;0,38;0,56;0,19;520;0,50;12;1;1
42921;1398;1415;52,85;1118;359;0,84;27,71;1,02;1,44;0,57;533;1,17;12;2;0
26723;537;371;47,90;447;142;0,43;14,93;1,70;1,71;0,18;361;0,50;12;2;0
7117;832;804;46,68;799;285;0,56;22,26;0,78;0,80;0,35;546;0,72;12;1;1
